date,consignor_name,origin_country,commodity_code,description,customs_value_dkk,customs_duty,invoice_currency,net_mass,border_mot,inland_mot,cpc,duty_regime_code,shipments
2025-02-14,Zolo,MY,6303929090,Curtain SILKEBORG,745518.44,0.0,NOK,13824.6,1,3,4000000,300,1
2025-10-01,Multi Lines International Co. Ltd.,PK,9404219000,Pillow KRONBORG,3919.99,145.04,DKK,46.4,3,3,4000000,100,1
2025-07-20,"Healthcare Co., LTD",CN,9401790000,Recliner chair STOUBY,20725.47,0.0,DKK,495.4,3,3,4000000,100,1
2025-06-12,"Healthcare Co., LTD",CN,9401710000,Recliner chair STOUBY,47082.58,0.0,DKK,593.6,1,3,4000000,100,1
2025-04-14,JYSK A/S,CN,9404219000,Pillow KRONBORG,5319.92,196.84,DKK,80.4,4,3,4000000,100,1
2025-04-08,ScanCom International A/S,CN,9404219000,Mattress GULDAGER,31231.87,1155.58,USD,387.3,3,3,4000000,100,1
2025-04-27,Actona Company A/S,CN,3926909290,Air bed VELOUR DURABEAM,26960.16,1752.41,USD,243.6,1,3,4071000,100,1
2025-10-04,Zolo,CN,3926909290,Air bed VELOUR DURABEAM W152xL203,190886.23,12407.6,NOK,1626.8,1,3,4071000,100,1
2025-02-18,JYSK A/S,CN,3926909290,Air bed VELOUR DURABEAM,120433.78,7828.2,DKK,1124.5,1,3,4000000,100,1
2025-11-12,JYSK A/S,CN,3926909290,Air bed VELOUR DURABEAM,6026.97,391.75,EUR,61.2,1,3,4000000,100,1
2025-08-28,SourceByNet Pte. Ltd.,CN,9401710000,Dining chair JONSTRUP,435654.97,0.0,NOK,6276.0,3,3,4000000,100,1
2025-09-18,Schou,MA,6303929090,Curtain SILKEBORG,12061.35,0.0,DKK,206.4,1,3,4000000,300,1
2025-12-06,Zolo,TR,9401300000,Office chair GUDHJEM,42375.35,0.0,EUR,1000.8,1,3,4000000,100,1
2025-01-10,SourceByNet Pte. Ltd.,CN,9401300000,Office chair GUDHJEM,243718.83,0.0,DKK,3548.4,4,3,4000000,100,1
2025-12-15,Trade Point A/S,IN,9401710000,Recliner chair STOUBY,13785.75,0.0,DKK,195.3,4,3,4000000,100,1
2025-09-26,Zolo,PK,9403208000,Lounge set FJELLERUP,177550.38,0.0,DKK,2995.1,1,3,4000000,100,1
2025-08-27,ScanCom International A/S,CN,6301401000,Blanket SKAGEN grå,73665.1,8839.81,USD,1140.4,1,3,4000000,100,1
2025-10-26,JYSK A/S,CN,9404219000,Pillow KRONBORG,34084.75,1261.14,NOK,300.6,1,3,4000000,100,1
2025-06-06,X-Mile ApS,CN,9403208000,Lounge set FJELLERUP,268732.7,0.0,NOK,5333.8,1,3,4000000,100,1
2025-05-15,"Healthcare Co., LTD",CN,6303929090,Curtain SILKEBORG,13121.69,1574.6,EUR,229.0,4,3,4000000,100,1
2025-10-11,JYSK A/S,CN,6302310000,Duvet 200g HIMMELBJERG,13464.49,1615.74,DKK,130.8,1,3,4000000,100,1
2025-11-23,JYSK A/S,CN,6302310000,Duvet 200g HIMMELBJERG,11246.77,0.0,DKK,192.2,4,4,4000000,300,1
2025-03-22,Actona Company A/S,EG,9401610000,Lounge set VONGE,127906.64,0.0,NOK,1191.9,1,3,4000000,100,1
2025-08-07,Unique Furniture A/S,IN,9401300000,Office chair GUDHJEM,5891.57,0.0,EUR,97.5,3,3,4000000,300,1
2025-04-24,Trade Point A/S,CN,6301401000,Blanket SKAGEN,101797.04,0.0,DKK,1048.7,1,3,4000000,300,1
2025-06-02,Schou,VN,9403208000,Lounge set FJELLERUP W152xL203,5890.92,0.0,DKK,77.7,1,2,4071000,100,1
2025-12-19,"LetRight Industrial Corp., LTD",CN,7013990090,Glass vase ROMO sort,25049.75,2755.47,DKK,242.2,1,3,4000000,100,1
2025-03-04,JYSK A/S,IN,9401300000,Office chair GUDHJEM,21582.04,0.0,NOK,255.5,1,3,4000000,300,1
2025-09-14,Schou,IN,9401300000,Office chair GUDHJEM W152xL203,3231.29,0.0,DKK,27.9,3,3,4071000,100,1
2025-02-16,Trade Point A/S,CN,3926909290,Air bed VELOUR DURABEAM,4492.54,292.02,DKK,57.5,1,3,4000000,100,1
2025-05-23,SourceByNet Pte. Ltd.,CN,6302310000,Bed linen NEXO,8293.52,995.22,EUR,151.2,4,4,4000000,100,1
2025-08-21,Zolo,CN,9401790000,Recliner chair STOUBY (B-kval.),212517.35,0.0,EUR,1797.8,1,3,4000000,300,1
2025-12-09,Multi Lines International Co. Ltd.,IN,3926909290,Air bed VELOUR DURABEAM,27939.02,1816.04,EUR,436.2,3,3,4000000,100,1
2025-04-11,SourceByNet Pte. Ltd.,VN,7013990090,Glass vase ROMO,59544.62,0.0,DKK,549.5,4,3,4000000,300,1
2025-08-19,Zolo,VN,9403208000,Lounge set FJELLERUP,5442.59,0.0,EUR,65.8,1,3,4000000,100,1
2025-03-13,"LetRight Industrial Corp., LTD",CN,6302310000,Bed linen NEXO,65330.75,7839.69,DKK,1353.3,1,3,4000000,100,1
2025-10-24,ScanCom International A/S,CN,6301401000,Blanket SKAGEN,57488.9,0.0,DKK,659.2,4,3,4000000,300,1
2025-01-25,2-Connect ApS,VN,9401790000,Recliner chair STOUBY,7442.17,0.0,DKK,152.2,1,3,4000000,300,1
2025-09-25,ScanCom International A/S,CN,9404909000,Duvet 200g HIMMELBJERG,91781.4,3395.91,DKK,2271.5,1,3,4000000,100,1
2025-01-27,Actona Company A/S,PK,9401300000,Office chair GUDHJEM,1422.65,0.0,DKK,12.6,3,3,4000000,300,1
2025-11-27,ScanCom International A/S,CN,9404219000,Pillow KRONBORG,2843.79,105.22,DKK,31.5,3,3,4000000,100,1
2025-03-25,Zolo,CN,9403601000,Bookshelf TAMBOHUSE,48006.49,0.0,DKK,1036.2,1,3,4000000,100,1
2025-09-12,Multi Lines International Co. Ltd.,CN,9401710000,Dining chair JONSTRUP,19223.97,0.0,NOK,380.3,3,3,4000000,100,1
2025-05-22,Schou,VN,9401790000,Recliner chair STOUBY W152xL203,117897.99,0.0,DKK,1095.7,1,3,4000000,100,1
2025-03-23,"Healthcare Co., LTD",VN,9401790000,Recliner chair STOUBY,29319.97,0.0,NOK,327.4,1,4,4000000,300,1
2025-03-24,Unique Furniture A/S,UA,9403208000,Lounge set FJELLERUP,22634.73,0.0,USD,281.3,3,3,4000000,300,1
2025-06-24,X-Mile ApS,CN,9403601000,Bookshelf TAMBOHUSE W152xL203,37507.0,0.0,DKK,408.0,1,2,4000000,100,1
2025-03-28,ScanCom International A/S,CN,6303929090,Curtain SILKEBORG,211980.06,25437.61,DKK,2346.9,1,3,4000000,100,1
2025-06-03,2-Connect ApS,PK,9404219000,Mattress GULDAGER,33069.53,1223.57,DKK,513.7,3,3,4000000,100,1
2025-03-16,Intex Development Company Ltd,CN,6302310000,Bed linen NEXO,12547.41,0.0,EUR,105.2,1,3,4000000,300,1
2025-11-17,Zolo,EG,6301401000,Blanket SKAGEN grå,209253.74,25110.45,NOK,3219.5,1,3,4000000,100,1
2025-08-26,X-Mile ApS,CN,9404219000,Mattress GULDAGER sort,12924.0,478.19,USD,205.0,4,4,4000000,100,1
2025-04-21,Multi Lines International Co. Ltd.,CN,7013990090,Glass vase ROMO,33622.83,3698.51,USD,352.4,3,2,4000000,100,1
2025-08-23,Actona Company A/S,VN,9401610000,Lounge set VONGE,30474.87,0.0,NOK,472.0,3,3,4000000,100,1
2025-01-01,Unique Furniture A/S,VN,7013990090,Glass vase ROMO,2013.44,221.48,USD,20.7,1,3,4000000,100,1
2025-04-28,JYSK A/S,CN,7013990090,Glass vase ROMO (B-kval.),9624.32,1058.68,DKK,90.9,1,4,4000000,100,1
2025-03-28,Zolo,CN,7013990090,Glass vase ROMO,60655.75,6672.13,EUR,754.5,1,3,4071000,100,1
2025-04-05,Unique Furniture A/S,CN,9401610000,Lounge set VONGE,41081.26,0.0,DKK,448.2,1,3,4000000,100,1
2025-01-02,Actona Company A/S,CN,9401610000,Lounge set VONGE,14260.05,0.0,USD,190.4,3,3,4000000,100,1
2025-08-17,Schou,VN,3926909290,Air bed VELOUR DURABEAM,120583.68,7837.94,DKK,1602.5,1,4,4000000,100,1
2025-08-15,Zolo,CN,9401710000,Dining chair JONSTRUP,68532.11,0.0,USD,883.9,1,3,4000000,300,1
2025-10-22,Unique Furniture A/S,IL,9401610000,Lounge set VONGE,72591.51,0.0,DKK,605.8,1,3,4000000,100,1
2025-12-21,Multi Lines International Co. Ltd.,CN,9404219000,Pillow KRONBORG,74942.01,2772.85,DKK,1172.9,1,3,4000000,100,1
2025-09-18,Schou,CN,9401610000,Lounge set VONGE,2290.82,0.0,NOK,32.2,3,3,4000000,100,1
2025-05-12,Zolo,UA,9401710000,Dining chair JONSTRUP,332459.44,0.0,NOK,2817.3,1,3,4000000,100,1
2025-05-28,2-Connect ApS,CN,9403601000,Bookshelf TAMBOHUSE,23017.73,0.0,NOK,200.9,1,3,4000000,300,1
2025-05-06,ScanCom International A/S,CN,6301401000,Blanket SKAGEN W152xL203,32451.28,3894.15,EUR,310.5,3,3,4000000,100,1
2025-08-03,Unique Furniture A/S,PK,9403208000,Lounge set FJELLERUP,23911.92,0.0,DKK,260.4,1,3,4000000,100,1
2025-03-04,Multi Lines International Co. Ltd.,CN,9404219000,Pillow KRONBORG,91886.43,3399.8,EUR,1537.0,4,3,4071000,100,1
2025-03-09,Actona Company A/S,IN,6303929090,Curtain SILKEBORG,33600.25,4032.03,DKK,333.5,1,3,4000000,100,1
2025-07-12,2-Connect ApS,IN,6302310000,Bed linen NEXO,4129.22,495.51,EUR,35.0,1,3,4000000,100,1
2025-05-21,JYSK A/S,IL,9404219000,Pillow KRONBORG,25738.4,952.32,DKK,283.3,3,3,4000000,100,1
2025-12-26,Actona Company A/S,VN,9401790000,Recliner chair STOUBY,6149.9,0.0,NOK,53.9,1,2,4071000,100,1
2025-05-19,Zolo,CN,9404219000,Pillow KRONBORG,21980.99,813.3,DKK,388.3,3,3,4000000,100,1
2025-10-09,"LetRight Industrial Corp., LTD",CN,6303929090,Curtain SILKEBORG,28935.97,3472.32,EUR,390.6,4,3,4000000,100,1
2025-11-11,Unique Furniture A/S,CN,3926909290,Air bed VELOUR DURABEAM 60x63cm,306988.15,19954.23,USD,5211.0,3,3,4000000,100,1
2025-06-02,Actona Company A/S,BD,7013990090,Glass vase ROMO,66237.67,7286.14,DKK,1303.9,1,3,4000000,100,1
2025-11-19,ScanCom International A/S,IN,9401300000,Office chair GUDHJEM,58535.61,0.0,DKK,1049.1,1,3,4000000,100,1
2025-04-22,Actona Company A/S,VN,9401790000,Recliner chair STOUBY,266929.59,0.0,NOK,2842.5,1,3,4000000,100,1
2025-08-28,Trade Point A/S,CN,6303929090,Curtain SILKEBORG W152xL203,32326.19,3879.14,NOK,465.3,3,3,4000000,100,1
2025-07-19,"LetRight Industrial Corp., LTD",CN,6303929090,Curtain SILKEBORG,23700.22,2844.03,USD,254.9,1,3,4071000,100,1
2025-04-04,Unique Furniture A/S,CN,9401610000,Lounge set VONGE,17394.68,0.0,DKK,310.9,1,4,4000000,100,1
2025-01-23,Intex Development Company Ltd,IN,9403208000,Lounge set FJELLERUP,31916.13,0.0,USD,469.6,1,3,4071000,100,1
2025-02-16,Actona Company A/S,MY,9404909000,Duvet 200g HIMMELBJERG,69694.2,2578.69,USD,653.2,1,3,4000000,100,1
2025-10-23,SourceByNet Pte. Ltd.,CN,9401790000,Recliner chair STOUBY W152xL203,33065.25,0.0,DKK,650.9,3,2,4000000,100,1
2025-12-20,"LetRight Industrial Corp., LTD",CN,9404219000,Mattress GULDAGER,2092468.63,0.0,USD,49502.4,1,3,4000000,300,1
2025-02-01,Unique Furniture A/S,CN,9401300000,Office chair GUDHJEM grå,29540.26,0.0,DKK,264.5,3,3,4000000,100,1
2025-06-01,X-Mile ApS,PK,6301401000,Blanket SKAGEN,4152.07,498.25,DKK,49.3,3,3,4000000,100,1
2025-04-01,X-Mile ApS,CN,9404219000,Pillow KRONBORG,8735.46,0.0,DKK,180.1,1,3,4000000,300,1
2025-11-18,Schou,CN,6301401000,Blanket SKAGEN (B-kval.),70059.4,8407.13,DKK,758.4,1,3,4071000,100,1
2025-06-28,X-Mile ApS,IN,9401610000,Lounge set VONGE,94380.37,0.0,EUR,839.5,3,3,4000000,100,1
2025-01-21,Schou,PK,3926909290,Air bed VELOUR DURABEAM,40590.32,2638.37,EUR,362.5,1,3,4000000,100,1
2025-06-12,Multi Lines International Co. Ltd.,CN,6301401000,Blanket SKAGEN,80439.38,9652.73,NOK,941.7,1,4,4000000,100,1
2025-06-18,Intex Development Company Ltd,CN,9404909000,Duvet 200g HIMMELBJERG,303243.24,11220.0,EUR,2748.6,1,3,4000000,100,1
2025-10-04,Unique Furniture A/S,IN,9404909000,Duvet 200g HIMMELBJERG grå,230722.64,8536.74,DKK,4883.3,1,3,4000000,100,1
2025-08-17,Trade Point A/S,IN,9404219000,Mattress GULDAGER,13481.41,498.81,DKK,205.3,4,4,4000000,100,1
2025-11-09,2-Connect ApS,VN,3926909290,Air bed VELOUR DURABEAM,29025.19,1886.64,EUR,364.8,1,3,4000000,100,1
2025-02-12,Trade Point A/S,CN,6303929090,Curtain SILKEBORG,31402.71,3768.33,EUR,460.9,3,3,4000000,100,1
2025-08-11,SourceByNet Pte. Ltd.,IN,9403208000,Lounge set FJELLERUP,24146.39,0.0,NOK,260.6,1,3,4000000,100,1
2025-08-07,SourceByNet Pte. Ltd.,PK,9404909000,Duvet 200g HIMMELBJERG,288895.81,10689.14,EUR,2734.3,1,3,4000000,100,1
2025-07-19,Schou,CN,9403601000,Bookshelf TAMBOHUSE,22402.08,0.0,DKK,400.8,3,3,4071000,100,1
2025-10-08,X-Mile ApS,UA,9403601000,Bookshelf TAMBOHUSE (B-kval.),101784.86,0.0,EUR,1242.5,3,3,4071000,100,1
2025-10-19,SourceByNet Pte. Ltd.,CN,9404219000,Mattress GULDAGER,3957.26,146.42,DKK,49.5,4,3,4000000,100,1
2025-12-06,Unique Furniture A/S,CN,9404909000,Duvet 200g HIMMELBJERG,30323.6,1121.97,EUR,276.2,3,3,4000000,100,1
2025-09-25,Schou,UA,9401300000,Office chair GUDHJEM,15122.06,0.0,USD,184.9,4,3,4000000,100,1
2025-10-28,SourceByNet Pte. Ltd.,CN,9401610000,Lounge set VONGE,23494.53,0.0,EUR,575.5,3,3,4000000,100,1
2025-04-10,Multi Lines International Co. Ltd.,CN,6301401000,Blanket SKAGEN,7355.8,882.7,EUR,72.4,3,2,4000000,100,1
2025-11-17,"LetRight Industrial Corp., LTD",TR,9401710000,Recliner chair STOUBY,8517.91,0.0,DKK,106.7,1,3,4000000,100,1
2025-02-18,X-Mile ApS,CN,9401710000,Dining chair JONSTRUP,144222.94,0.0,EUR,2295.1,1,3,4000000,100,1
2025-03-17,"LetRight Industrial Corp., LTD",CN,6301401000,Blanket SKAGEN,111123.91,0.0,NOK,1251.4,1,3,4000000,300,1
2025-03-19,Trade Point A/S,CN,7013990090,Glass vase ROMO,42879.29,4716.72,DKK,493.7,3,3,4000000,100,1
2025-10-24,Multi Lines International Co. Ltd.,PK,9404909000,Air bed VELOUR DURABEAM,1650.19,61.06,DKK,17.5,3,3,4000000,100,1
2025-01-22,SourceByNet Pte. Ltd.,CN,6302310000,Bed linen NEXO,47786.02,5734.32,DKK,896.4,4,3,4000000,100,1
2025-12-14,Trade Point A/S,CN,9401610000,Lounge set VONGE,44619.01,0.0,DKK,461.0,3,3,4000000,100,1
2025-01-20,2-Connect ApS,CN,9401710000,Dining chair JONSTRUP,18568.37,0.0,EUR,155.7,1,3,4000000,100,1
2025-01-12,Multi Lines International Co. Ltd.,TR,9401610000,Lounge set VONGE,43519.01,0.0,NOK,410.4,1,3,4000000,100,1
2025-06-27,Zolo,CN,9401790000,Recliner chair STOUBY,36496.66,0.0,DKK,867.4,1,2,4000000,100,1
2025-12-22,Zolo,CN,9404219000,Pillow KRONBORG sort,85004.58,3145.17,DKK,1792.3,1,3,4000000,100,1
2025-07-15,Multi Lines International Co. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG W152xL203,8504.14,314.65,DKK,196.3,4,3,4000000,100,1
2025-08-08,Zolo,VN,3926909290,Air bed VELOUR DURABEAM,361065.82,0.0,EUR,4332.4,4,3,4000000,300,1
2025-05-28,JYSK A/S,CN,7013990090,Glass vase ROMO,9440.69,1038.48,USD,93.1,1,4,4000000,100,1
2025-06-25,ScanCom International A/S,CN,9403601000,Bookshelf TAMBOHUSE,130241.41,0.0,EUR,1246.2,4,3,4000000,100,1
2025-12-23,Zolo,PK,6302310000,Bed linen NEXO,47846.36,0.0,DKK,491.4,1,3,4000000,300,1
2025-12-28,X-Mile ApS,CN,6302310000,Bed linen NEXO,20380.01,2445.6,EUR,368.4,4,3,4000000,100,1
2025-05-22,X-Mile ApS,CN,9404219000,Mattress GULDAGER,67731.28,2506.06,EUR,914.4,3,3,4000000,100,1
2025-04-18,X-Mile ApS,CN,9404219000,Mattress GULDAGER,25336.98,937.47,NOK,542.6,1,3,4071000,100,1
2025-09-17,2-Connect ApS,IN,6303929090,Curtain SILKEBORG,426436.43,51172.37,USD,5315.5,1,3,4000000,100,1
2025-08-05,2-Connect ApS,CN,6303929090,Curtain SILKEBORG,129279.99,15513.6,EUR,1182.1,3,3,4000000,100,1
2025-04-21,Actona Company A/S,MY,9404219000,Pillow KRONBORG,16873.47,0.0,NOK,346.5,1,2,4000000,300,1
2025-08-15,JYSK A/S,CN,6301401000,Blanket SKAGEN,954.74,114.57,EUR,10.8,3,2,4000000,100,1
2025-11-02,2-Connect ApS,VN,9401300000,Office chair GUDHJEM,9867.05,0.0,EUR,142.6,3,3,4000000,100,1
2025-02-21,JYSK A/S,PK,9404219000,Pillow KRONBORG,17245.81,638.09,NOK,179.1,1,3,4000000,100,1
2025-06-25,SourceByNet Pte. Ltd.,CN,3926909290,Air bed VELOUR DURABEAM,26247.45,1706.08,DKK,268.0,3,4,4000000,100,1
2025-10-08,ScanCom International A/S,CN,9401790000,Recliner chair STOUBY,7119.16,0.0,NOK,138.1,3,3,4000000,100,1
2025-05-10,Trade Point A/S,TR,9401300000,Office chair GUDHJEM,18916.16,0.0,EUR,195.7,1,3,4000000,100,1
2025-09-24,ScanCom International A/S,IN,9401610000,Lounge set VONGE,36603.68,0.0,EUR,316.1,3,3,4000000,100,1
2025-08-02,"LetRight Industrial Corp., LTD",MY,9401710000,Dining chair JONSTRUP,186595.96,0.0,EUR,2252.0,3,3,4000000,100,1
2025-06-04,2-Connect ApS,CN,6301901000,Blanket SKAGEN,3650.23,438.03,DKK,60.9,4,3,4000000,100,1
2025-12-19,ScanCom International A/S,CN,9401790000,Recliner chair STOUBY,92483.07,0.0,DKK,2118.7,3,3,4071000,300,1
2025-08-14,Unique Furniture A/S,CN,9404909000,Duvet 200g HIMMELBJERG,22414.4,829.33,USD,278.3,1,3,4000000,100,1
2025-07-12,Trade Point A/S,CN,9403208000,Lounge set FJELLERUP,59858.26,0.0,EUR,971.6,3,3,4000000,100,1
2025-09-22,JYSK A/S,VN,6302310000,Bed linen NEXO,6851.64,822.2,USD,93.7,1,3,4000000,100,1
2025-02-19,X-Mile ApS,CN,9403601000,Bookshelf TAMBOHUSE,171666.36,0.0,NOK,1681.1,1,3,4000000,100,1
2025-09-25,Unique Furniture A/S,CN,9403601000,Bookshelf TAMBOHUSE,16110.52,0.0,DKK,377.4,3,3,4000000,100,1
2025-06-15,2-Connect ApS,CN,7013990090,Glass vase ROMO,134663.5,14812.99,EUR,1245.6,1,3,4000000,100,1
2025-06-18,Trade Point A/S,CN,9404909000,Duvet 200g HIMMELBJERG,60223.25,0.0,EUR,884.9,4,3,4000000,300,1
2025-08-01,Multi Lines International Co. Ltd.,PK,9403208000,Lounge set FJELLERUP,3681.22,0.0,EUR,37.3,1,3,4000000,100,1
2025-04-19,JYSK A/S,CN,9404219000,Pillow KRONBORG,225345.51,8337.78,USD,2711.0,1,3,4000000,100,1
2025-05-07,Schou,CN,6302310000,Bed linen NEXO,40081.29,4809.75,DKK,543.4,1,4,4000000,100,1
2025-12-21,SourceByNet Pte. Ltd.,IN,6303929090,Curtain SILKEBORG,170706.95,0.0,EUR,1730.2,1,2,4000000,300,1
2025-03-05,Schou,CN,9401300000,Office chair GUDHJEM,39483.36,0.0,EUR,659.8,3,3,4000000,100,1
2025-07-13,Actona Company A/S,VN,3926909290,Air bed VELOUR DURABEAM,17164.6,1115.7,DKK,228.1,1,3,4000000,100,1
2025-01-06,X-Mile ApS,CN,7013990090,Glass vase ROMO,580349.43,0.0,NOK,7240.8,3,3,4000000,300,1
2025-05-10,"LetRight Industrial Corp., LTD",UA,6302310000,Bed linen NEXO,13737.88,1648.55,USD,242.9,3,4,4000000,100,1
2025-06-21,Unique Furniture A/S,CN,6301401000,Blanket SKAGEN,78967.58,9476.11,EUR,1012.2,1,3,4000000,100,1
2025-07-08,Multi Lines International Co. Ltd.,CN,9403208000,Lounge set FJELLERUP,16559.18,0.0,DKK,140.0,1,3,4000000,100,1
2025-09-13,"LetRight Industrial Corp., LTD",CN,9404219000,Mattress GULDAGER,18139.93,671.18,EUR,245.8,1,2,4000000,100,1
2025-01-20,"LetRight Industrial Corp., LTD",CN,9404219000,Mattress GULDAGER,4063.59,0.0,EUR,38.2,3,3,4000000,300,1
2025-05-10,Intex Development Company Ltd,CN,6303929090,Curtain SILKEBORG,35474.45,4256.93,EUR,375.1,1,2,4000000,100,1
2025-07-05,"Healthcare Co., LTD",TR,6301401000,Blanket SKAGEN,284187.09,34102.45,USD,2906.8,1,2,4000000,100,1
2025-03-11,Schou,IN,9404219000,Pillow KRONBORG,52680.32,1949.17,DKK,578.0,1,3,4000000,100,1
2025-04-19,"LetRight Industrial Corp., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,91561.4,3387.77,DKK,1005.3,1,3,4000000,100,1
2025-06-06,JYSK A/S,CN,9401300000,Office chair GUDHJEM,30829.67,0.0,NOK,323.1,3,3,4000000,100,1
2025-09-17,Zolo,CN,9404219000,Pillow KRONBORG,18760.79,694.15,DKK,203.0,1,3,4071000,100,1
2025-08-15,X-Mile ApS,CN,7013990090,Glass vase ROMO,96669.7,10633.67,NOK,2266.8,1,3,4000000,100,1
2025-02-13,Zolo,CN,9404219000,Pillow KRONBORG,17735.02,0.0,DKK,304.4,1,3,4000000,300,1
2025-09-14,SourceByNet Pte. Ltd.,IN,9404219000,Pillow KRONBORG,5042.56,0.0,NOK,54.8,3,3,4000000,300,1
2025-03-04,JYSK A/S,CN,6302310000,Bed linen NEXO,27257.36,3270.88,DKK,351.1,1,3,4000000,100,1
2025-09-19,Multi Lines International Co. Ltd.,CN,9404219000,Pillow KRONBORG,18283.35,676.48,USD,170.3,4,3,4000000,100,1
2025-10-24,Actona Company A/S,CN,9401710000,Dining chair JONSTRUP,36209.42,0.0,DKK,858.7,1,4,4000000,100,1
2025-12-24,Zolo,VN,9403601000,Bookshelf TAMBOHUSE,43500.33,0.0,DKK,406.4,1,3,4000000,100,1
2025-03-15,X-Mile ApS,CN,6302310000,Bed linen NEXO,42796.64,5135.6,USD,441.9,3,4,4000000,100,1
2025-01-12,Zolo,CN,9403208000,Lounge set FJELLERUP,40701.15,0.0,NOK,344.3,1,3,4000000,100,1
2025-03-14,Actona Company A/S,CN,9404219000,Mattress GULDAGER,9938.58,367.73,EUR,96.5,3,3,4000000,100,1
2025-12-12,Unique Furniture A/S,CN,9404219000,Mattress GULDAGER,10296.74,380.98,USD,110.2,1,3,4000000,100,1
2025-12-10,"LetRight Industrial Corp., LTD",TR,9401610000,Lounge set VONGE sort,348800.32,0.0,DKK,4158.7,1,3,4000000,100,1
2025-09-24,Actona Company A/S,CN,9403601000,Bookshelf TAMBOHUSE,42953.17,0.0,DKK,607.4,1,3,4000000,300,1
2025-01-21,Unique Furniture A/S,CN,9404219000,Mattress GULDAGER,13330.98,493.25,EUR,115.1,1,3,4000000,100,1
2025-08-06,"Healthcare Co., LTD",VN,9404909000,Duvet 200g HIMMELBJERG,1637.51,60.59,DKK,16.2,1,3,4071000,100,1
2025-12-26,Intex Development Company Ltd,IN,6303929090,Curtain SILKEBORG,16496.0,1979.52,DKK,204.7,1,3,4000000,100,1
2025-03-18,"Healthcare Co., LTD",TR,9404219000,Pillow KRONBORG,10920.1,404.04,DKK,131.5,3,3,4000000,100,1
2025-05-04,SourceByNet Pte. Ltd.,CN,9404219000,Pillow KRONBORG,69744.09,0.0,DKK,851.1,1,3,4000000,300,1
2025-11-11,Trade Point A/S,VN,9404909000,Duvet 200g HIMMELBJERG,14681.79,543.23,USD,207.6,3,3,4000000,100,1
2025-05-06,Multi Lines International Co. Ltd.,CN,9403208000,Lounge set FJELLERUP,6873.93,0.0,DKK,113.3,1,3,4000000,100,1
2025-09-22,Schou,CN,6303929090,Curtain SILKEBORG,102249.52,12269.94,EUR,1017.8,1,3,4000000,100,1
2025-04-02,ScanCom International A/S,PK,6301401000,Blanket SKAGEN,29859.83,0.0,DKK,621.3,3,3,4000000,300,1
2025-12-04,JYSK A/S,MY,9404219000,Mattress GULDAGER,12875.37,476.39,DKK,112.7,1,3,4000000,100,1
2025-05-23,ScanCom International A/S,CN,9404909000,Duvet 200g HIMMELBJERG,244558.57,9048.67,DKK,2742.1,4,3,4000000,100,1
2025-06-17,Zolo,VN,9404909000,Duvet 200g HIMMELBJERG,16466.89,0.0,DKK,201.7,1,3,4000000,300,1
2025-09-22,2-Connect ApS,TR,9404909000,Duvet 200g HIMMELBJERG,20170.04,746.29,DKK,359.7,4,3,4000000,100,1
2025-04-20,Schou,CN,9401300000,Office chair GUDHJEM,38277.38,0.0,EUR,533.6,3,3,4071000,100,1
2025-05-23,Multi Lines International Co. Ltd.,CN,7013990090,Glass vase ROMO,24063.8,2647.02,EUR,259.8,1,3,4000000,100,1
2025-11-28,2-Connect ApS,PK,9403601000,Bookshelf TAMBOHUSE (B-kval.),39394.65,0.0,DKK,339.5,1,3,4000000,100,1
2025-10-01,Actona Company A/S,PK,9401790000,Recliner chair STOUBY 60x63cm,17636.22,0.0,USD,329.5,1,3,4000000,300,1
2025-09-06,Zolo,PK,9401710000,Dining chair JONSTRUP,4345.08,0.0,USD,61.0,1,3,4000000,100,1
2025-01-08,"LetRight Industrial Corp., LTD",CN,9403601000,Bookshelf TAMBOHUSE,34898.34,0.0,EUR,792.0,1,3,4000000,300,1
2025-11-06,X-Mile ApS,CN,9401790000,Recliner chair STOUBY,55466.64,0.0,EUR,638.8,1,3,4000000,100,1
2025-03-21,"LetRight Industrial Corp., LTD",UA,6301401000,Blanket SKAGEN,18387.88,2206.55,EUR,174.6,1,2,4000000,100,1
2025-09-19,Schou,CN,9403208000,Lounge set FJELLERUP,90453.64,0.0,DKK,1246.4,4,3,4000000,100,1
2025-07-02,ScanCom International A/S,VN,9401710000,Dining chair JONSTRUP (B-kval.),135823.71,0.0,NOK,1384.6,1,3,4000000,100,1
2025-07-28,Zolo,CN,6303929090,Curtain SILKEBORG,29370.14,0.0,DKK,686.0,1,3,4000000,300,1
2025-08-04,Intex Development Company Ltd,TR,9401300000,Office chair GUDHJEM,75577.19,0.0,DKK,885.8,1,3,4000000,300,1
2025-09-07,Trade Point A/S,IN,9404219000,Mattress GULDAGER,356892.32,13205.02,EUR,7334.5,1,3,4000000,100,1
2025-01-12,2-Connect ApS,VN,6303929090,Curtain SILKEBORG,8265.97,991.92,NOK,129.3,1,3,4000000,100,1
2025-07-10,"Healthcare Co., LTD",CN,6301401000,Blanket SKAGEN,23406.02,0.0,EUR,505.3,1,3,4000000,300,1
2025-02-15,Actona Company A/S,CN,9403601000,Bookshelf TAMBOHUSE,383785.59,0.0,DKK,3600.7,1,3,4000000,100,1
